p2_real;p2_imag;M_real;M_imag
115.128;0.2;0.00197298;-7.67894e-07
117.594;0.2;0.0019637;-7.36977e-07
120.112;0.2;0.00195461;-7.07239e-07
122.685;0.2;0.0019457;-6.78647e-07
125.313;0.2;0.00193696;-6.51169e-07
127.997;0.2;0.0019284;-6.24774e-07
130.739;0.2;0.00192001;-5.9943e-07
133.539;0.2;0.00191179;-5.75107e-07
136.399;0.2;0.00190374;-5.51773e-07
139.321;0.2;0.00189584;-5.29399e-07
142.305;0.2;0.0018881;-5.07955e-07
145.353;0.2;0.00188052;-4.87409e-07
148.467;0.2;0.00187309;-4.67732e-07
151.647;0.2;0.0018658;-4.48894e-07
154.895;0.2;0.00185866;-4.30865e-07
158.213;0.2;0.00185166;-4.13616e-07
161.602;0.2;0.00184479;-3.97118e-07
165.063;0.2;0.00183806;-3.81342e-07
168.599;0.2;0.00183145;-3.6626e-07
172.21;0.2;0.00182497;-3.51844e-07
175.899;0.2;0.00181861;-3.38067e-07
179.666;0.2;0.00181236;-3.249e-07
183.515;0.2;0.00180623;-3.12319e-07
187.445;0.2;0.00180022;-3.00296e-07
191.46;0.2;0.0017943;-2.88808e-07
195.561;0.2;0.0017885;-2.77829e-07
199.75;0.2;0.00178279;-2.67335e-07
204.029;0.2;0.00177718;-2.57304e-07
208.399;0.2;0.00177166;-2.47713e-07
212.863;0.2;0.00176624;-2.38541e-07
217.422;0.2;0.0017609;-2.29767e-07
222.079;0.2;0.00175565;-2.21372e-07
226.836;0.2;0.00175048;-2.13336e-07
231.694;0.2;0.00174539;-2.05642e-07
236.657;0.2;0.00174038;-1.98273e-07
241.726;0.2;0.00173545;-1.91212e-07
246.904;0.2;0.00173058;-1.84443e-07
252.193;0.2;0.00172579;-1.77953e-07
257.594;0.2;0.00172107;-1.71727e-07
263.112;0.2;0.00171642;-1.65751e-07
268.748;0.2;0.00171183;-1.60015e-07
274.504;0.2;0.0017073;-1.54506e-07
280.384;0.2;0.00170284;-1.49213e-07
286.389;0.2;0.00169844;-1.44126e-07
292.524;0.2;0.00169409;-1.39235e-07
298.789;0.2;0.0016898;-1.34531e-07
305.189;0.2;0.00168557;-1.30005e-07
311.726;0.2;0.00168139;-1.2565e-07
318.403;0.2;0.00167727;-1.21458e-07
325.223;0.2;0.0016732;-1.17421e-07
332.189;0.2;0.00166918;-1.13533e-07
339.305;0.2;0.00166521;-1.09788e-07
346.572;0.2;0.00166128;-1.0618e-07
353.996;0.2;0.00165741;-1.02702e-07
361.578;0.2;0.00165358;-9.93502e-08
369.323;0.2;0.00164979;-9.61188e-08
377.234;0.2;0.00164605;-9.3003e-08
385.314;0.2;0.00164236;-8.99984e-08
393.567;0.2;0.0016387;-8.71005e-08
401.997;0.2;0.00163509;-8.43052e-08
410.608;0.2;0.00163152;-8.16086e-08
419.403;0.2;0.00162799;-7.90069e-08
428.386;0.2;0.0016245;-7.64965e-08
437.562;0.2;0.00162104;-7.40739e-08
446.934;0.2;0.00161763;-7.17359e-08
456.507;0.2;0.00161425;-6.94793e-08
466.285;0.2;0.00161091;-6.73011e-08
476.273;0.2;0.0016076;-6.51984e-08
486.474;0.2;0.00160432;-6.31684e-08
496.894;0.2;0.00160109;-6.12086e-08
507.538;0.2;0.00159788;-5.93162e-08
518.409;0.2;0.0015947;-5.74889e-08
529.513;0.2;0.00159156;-5.57244e-08
540.855;0.2;0.00158845;-5.40204e-08
552.439;0.2;0.00158537;-5.23747e-08
564.272;0.2;0.00158232;-5.07853e-08
576.359;0.2;0.0015793;-4.92501e-08
588.704;0.2;0.0015763;-4.77674e-08
601.314;0.2;0.00157334;-4.63352e-08
614.194;0.2;0.0015704;-4.49518e-08
627.349;0.2;0.00156749;-4.36155e-08
640.787;0.2;0.0015646;-4.23248e-08
654.512;0.2;0.00156174;-4.10782e-08
668.531;0.2;0.0015589;-3.98741e-08
682.851;0.2;0.00155609;-3.87113e-08
697.477;0.2;0.0015533;-3.75885e-08
712.417;0.2;0.00155053;-3.65045e-08
727.676;0.2;0.00154779;-3.54582e-08
743.263;0.2;0.00154506;-3.44487e-08
759.183;0.2;0.00154236;-3.34751e-08
775.444;0.2;0.00153968;-3.25369e-08
792.054;0.2;0.00153701;-3.16335e-08
809.019;0.2;0.00153437;-3.07648e-08
826.348;0.2;0.00153174;-2.99303e-08
844.048;0.2;0.00152912;-2.91297e-08
862.127;0.2;0.00152653;-2.83616e-08
880.593;0.2;0.00152394;-2.76232e-08
899.455;0.2;0.00152137;-2.69084e-08
918.721;0.2;0.00151881;-2.62066e-08
938.399;0.2;0.00151627;-2.55015e-08
958.499;0.2;0.00151374;-2.47731e-08
979.03;0.2;0.00151124;-2.40017e-08
1000;0.2;0.00150876;-2.31752e-08
0.001;0.4;0.508701;-0.217848
0.00103466;0.4;0.508686;-0.217841
0.00107051;0.4;0.50867;-0.217834
0.00110761;0.4;0.508653;-0.217826
0.001146;0.4;0.508636;-0.217818
0.00118571;0.4;0.508619;-0.21781
0.0012268;0.4;0.5086;-0.217801
0.00126932;0.4;0.508581;-0.217792
0.00131331;0.4;0.508562;-0.217783
0.00135882;0.4;0.508542;-0.217774
0.00140591;0.4;0.508521;-0.217764
0.00145464;0.4;0.508499;-0.217754
0.00150505;0.4;0.508477;-0.217743
0.00155721;0.4;0.508454;-0.217732
0.00161117;0.4;0.50843;-0.217721
0.00166701;0.4;0.508405;-0.217709
0.00172478;0.4;0.50838;-0.217697
0.00178456;0.4;0.508353;-0.217685
0.0018464;0.4;0.508326;-0.217672
0.00191039;0.4;0.508297;-0.217658
0.00197659;0.4;0.508268;-0.217644
0.00204509;0.4;0.508238;-0.21763
0.00211597;0.4;0.508206;-0.217615
0.0021893;0.4;0.508174;-0.217599
0.00226517;0.4;0.50814;-0.217583
0.00234367;0.4;0.508106;-0.217567
0.00242489;0.4;0.50807;-0.217549
0.00250893;0.4;0.508032;-0.217532
0.00259588;0.4;0.507994;-0.217513
0.00268584;0.4;0.507954;-0.217494
0.00277892;0.4;0.507913;-0.217474
0.00287523;0.4;0.50787;-0.217453
0.00297487;0.4;0.507826;-0.217432
0.00307797;0.4;0.507781;-0.21741
0.00318464;0.4;0.507734;-0.217387
0.003295;0.4;0.507685;-0.217363
0.00340919;0.4;0.507635;-0.217339
0.00352734;0.4;0.507583;-0.217313
0.00364958;0.4;0.507529;-0.217287
0.00377606;0.4;0.507473;-0.21726
0.00390693;0.4;0.507415;-0.217231
0.00404232;0.4;0.507355;-0.217202
0.00418241;0.4;0.507294;-0.217172
0.00432736;0.4;0.50723;-0.21714
0.00447733;0.4;0.507164;-0.217107
0.00463249;0.4;0.507096;-0.217073
0.00479303;0.4;0.507025;-0.217038
0.00495914;0.4;0.506952;-0.217002
0.005131;0.4;0.506876;-0.216964
0.00530882;0.4;0.506798;-0.216925
0.0054928;0.4;0.506717;-0.216884
0.00568316;0.4;0.506634;-0.216842
0.00588011;0.4;0.506547;-0.216799
0.00608389;0.4;0.506458;-0.216753
0.00629474;0.4;0.506365;-0.216706
0.00651288;0.4;0.50627;-0.216658
0.00673859;0.4;0.506171;-0.216607
0.00697212;0.4;0.506069;-0.216555
0.00721375;0.4;0.505963;-0.216501
0.00746375;0.4;0.505853;-0.216445
0.00772241;0.4;0.50574;-0.216386
0.00799003;0.4;0.505623;-0.216326
0.00826694;0.4;0.505502;-0.216285
0.00855343;0.4;0.505376;-0.21622
0.00884986;0.4;0.505247;-0.216152
0.00915656;0.4;0.505113;-0.216082
0.00947388;0.4;0.504975;-0.216009
0.00980221;0.4;0.504832;-0.215934
0.0101419;0.4;0.504684;-0.215856
0.0104934;0.4;0.504531;-0.215775
0.010857;0.4;0.504373;-0.21569
0.0112333;0.4;0.504209;-0.215603
0.0116226;0.4;0.50404;-0.215512
0.0120254;0.4;0.503865;-0.215418
0.0124421;0.4;0.503684;-0.21532
0.0128733;0.4;0.503497;-0.215218
0.0133195;0.4;0.503303;-0.215113
0.0137811;0.4;0.503103;-0.215003
0.0142587;0.4;0.502896;-0.214889
0.0147528;0.4;0.502681;-0.214771
0.0152641;0.4;0.50246;-0.214647
0.0157931;0.4;0.50223;-0.214519
0.0163404;0.4;0.501993;-0.214386
0.0169067;0.4;0.501773;-0.214421
0.0174926;0.4;0.501518;-0.214277
0.0180988;0.4;0.501254;-0.214127
0.018726;0.4;0.500981;-0.213971
0.019375;0.4;0.500698;-0.213809
0.0200464;0.4;0.500405;-0.21364
0.0207412;0.4;0.500101;-0.213464
0.02146;0.4;0.499786;-0.21328
0.0222037;0.4;0.499458;-0.213089
0.0229732;0.4;0.499118;-0.212909
0.0237693;0.4;0.498765;-0.212701
0.0245931;0.4;0.498397;-0.212484
0.0254454;0.4;0.498014;-0.212258
0.0263272;0.4;0.497615;-0.212024
0.0272396;0.4;0.497199;-0.21178
0.0281836;0.4;0.496765;-0.211526
0.0291603;0.4;0.496312;-0.211263
0.0301709;0.4;0.495839;-0.210992
0.0312165;0.4;0.495345;-0.210711
0.0322983;0.4;0.494829;-0.210422
0.0334176;0.4;0.494291;-0.210126
0.0345757;0.4;0.493729;-0.209821
0.035774;0.4;0.493143;-0.20951
0.0370138;0.4;0.492535;-0.209209
0.0382965;0.4;0.491902;-0.208886
0.0396237;0.4;0.491245;-0.208556
0.0409969;0.4;0.490564;-0.208222
0.0424177;0.4;0.48986;-0.207881
0.0438877;0.4;0.489133;-0.207535
0.0454086;0.4;0.488385;-0.207183
0.0469823;0.4;0.487615;-0.206825
0.0486105;0.4;0.486825;-0.20646
0.0502952;0.4;0.486018;-0.2061
0.0520382;0.4;0.485193;-0.205715
0.0538416;0.4;0.484353;-0.205316
0.0557075;0.4;0.483496;-0.204899
0.0576381;0.4;0.482625;-0.204458
0.0596356;0.4;0.481759;-0.204075
0.0617023;0.4;0.48081;-0.203613
0.0638407;0.4;0.479842;-0.203116
0.0660531;0.4;0.478849;-0.202594
0.0683422;0.4;0.477828;-0.202049
0.0707107;0.4;0.476777;-0.20148
0.0731612;0.4;0.475695;-0.200897
0.0756967;0.4;0.474579;-0.200285
0.07832;0.4;0.473429;-0.199651
0.0810342;0.4;0.472242;-0.198998
0.0838425;0.4;0.471016;-0.198328
0.0867482;0.4;0.469742;-0.197633
0.0897545;0.4;0.468411;-0.196921
0.092865;0.4;0.467;-0.196194
0.0960833;0.4;0.465472;-0.195501
0.0994131;0.4;0.463871;-0.194966
0.102858;0.4;0.462451;-0.194538
0.106423;0.4;0.461121;-0.193914
0.110111;0.4;0.459667;-0.193154
0.113927;0.4;0.458084;-0.192349
0.117875;0.4;0.456397;-0.191518
0.12196;0.4;0.454622;-0.190654
0.126187;0.4;0.452769;-0.189746
0.13056;0.4;0.450842;-0.18878
0.135085;0.4;0.448847;-0.187733
0.139766;0.4;0.446774;-0.186549
0.14461;0.4;0.444428;-0.184906
0.149622;0.4;0.441702;-0.186008
0.154807;0.4;0.440324;-0.18397
0.160172;0.4;0.438216;-0.182501
0.165723;0.4;0.436079;-0.181094
0.171466;0.4;0.433979;-0.179699
0.177408;0.4;0.431956;-0.178353
0.183556;0.4;0.43;-0.17713
0.189918;0.4;0.428318;-0.175633
0.196499;0.4;0.425351;-0.176791
0.203309;0.4;0.422114;-0.175724
0.210355;0.4;0.418685;-0.174527
0.217645;0.4;0.41523;-0.173026
0.225188;0.4;0.411834;-0.171242
0.232992;0.4;0.409063;-0.170998
0.241066;0.4;0.404853;-0.168328
0.249421;0.4;0.401213;-0.166506
0.258065;0.4;0.397438;-0.164846
0.267008;0.4;0.393634;-0.164405
0.276261;0.4;0.39047;-0.162819
0.285835;0.4;0.387372;-0.161166
0.295741;0.4;0.384164;-0.159532
0.30599;0.4;0.380675;-0.157549
0.316595;0.4;0.377078;-0.155566
0.327567;0.4;0.373299;-0.153582
0.338919;0.4;0.369411;-0.151599
0.350664;0.4;0.365429;-0.149606
0.362817;0.4;0.361358;-0.147593
0.37539;0.4;0.357199;-0.145553
0.3884;0.4;0.35295;-0.143485
0.40186;0.4;0.34861;-0.141385
0.415787;0.4;0.344178;-0.139256
0.430196;0.4;0.339653;-0.137099
0.445105;0.4;0.335037;-0.134915
0.460531;0.4;0.330329;-0.132708
0.476491;0.4;0.325528;-0.130476
0.493004;0.4;0.320634;-0.128221
0.510089;0.4;0.315648;-0.125943
0.527767;0.4;0.31057;-0.12364
0.546057;0.4;0.305403;-0.121313
0.564981;0.4;0.300147;-0.118963
0.584561;0.4;0.294805;-0.116589
0.604819;0.4;0.28938;-0.114191
0.625779;0.4;0.283877;-0.111768
0.647466;0.4;0.278301;-0.109324
0.669905;0.4;0.27266;-0.106864
0.693121;0.4;0.266957;-0.104407
0.717141;0.4;0.261169;-0.101971
0.741995;0.4;0.255252;-0.0995333
0.767709;0.4;0.24923;-0.0970357
0.794314;0.4;0.243169;-0.0944809
0.821842;0.4;0.237102;-0.0918949
0.850324;0.4;0.231028;-0.089285
0.879792;0.4;0.224936;-0.0866576
0.910282;0.4;0.218823;-0.0840219
0.941829;0.4;0.21269;-0.0813846
0.974468;0.4;0.206545;-0.0787497
1.00824;0.4;0.200392;-0.0761204
1.04318;0.4;0.194239;-0.073499
1.07933;0.4;0.188092;-0.0708882
1.11674;0.4;0.181959;-0.0682903
1.15544;0.4;0.175848;-0.0657084
1.19548;0.4;0.169767;-0.0631473
1.23691;0.4;0.163723;-0.0606142
1.27978;0.4;0.157713;-0.0581145
1.32413;0.4;0.151739;-0.0556391
1.37002;0.4;0.14582;-0.053178
1.4175;0.4;0.139978;-0.0507382
1.46662;0.4;0.134221;-0.0483302
1.51745;0.4;0.128557;-0.0459613
1.57004;0.4;0.122989;-0.0436367
1.62445;0.4;0.117524;-0.0413606
1.68075;0.4;0.112169;-0.0391363
1.73899;0.4;0.10693;-0.036967
1.79926;0.4;0.101814;-0.0348552
1.86161;0.4;0.0968242;-0.0328024
1.92613;0.4;0.0919663;-0.0308062
1.99288;0.4;0.08718;-0.0288929
2.06195;0.4;0.0826703;-0.0270544
2.1334;0.4;0.0782507;-0.0252562
2.20734;0.4;0.0739817;-0.023532
2.28384;0.4;0.0698689;-0.0218807
2.36298;0.4;0.0659149;-0.020303
2.44487;0.4;0.0621212;-0.0187996
2.5296;0.4;0.0584891;-0.0173707
2.61727;0.4;0.0550193;-0.0160166
2.70797;0.4;0.0517112;-0.0147392
2.80182;0.4;0.0485581;-0.0135371
2.89892;0.4;0.0455621;-0.0124016
2.99938;0.4;0.0427255;-0.0113355
3.10333;0.4;0.0400444;-0.0103389
3.21088;0.4;0.0375151;-0.00941006
3.32215;0.4;0.0351336;-0.00854705
3.43728;0.4;0.0328958;-0.00774768
3.5564;0.4;0.0307968;-0.00700971
3.67965;0.4;0.0288309;-0.00633006
3.80718;0.4;0.0269934;-0.0057049
3.93912;0.4;0.0252799;-0.00513142
4.07563;0.4;0.023685;-0.00460727
4.21687;0.4;0.022203;-0.00412984
4.36301;0.4;0.0208279;-0.00369633
4.51422;0.4;0.0195537;-0.00330389
4.67066;0.4;0.0183742;-0.00294949
4.83253;0.4;0.0172838;-0.00262998
5.1071;0.4;0.0156904;-0.00217879
5.21649;0.4;0.0151328;-0.00202594
5.32822;0.4;0.0146028;-0.0018834
5.44235;0.4;0.0140992;-0.00175064
5.55892;0.4;0.0136206;-0.0016271
5.67799;0.4;0.0131659;-0.00151222
5.79961;0.4;0.0127337;-0.00140546
5.92384;0.4;0.0123231;-0.00130627
6.05072;0.4;0.0119329;-0.00121416
6.18032;0.4;0.0115622;-0.00112868
6.3127;0.4;0.0112098;-0.0010494
6.44792;0.4;0.0108748;-0.000975937
6.58603;0.4;0.0105563;-0.000907921
6.7271;0.4;0.0102533;-0.000844989
6.87119;0.4;0.00996497;-0.000786785
7.01836;0.4;0.00969043;-0.000732961
7.16869;0.4;0.00942889;-0.00068318
7.32224;0.4;0.00917962;-0.00063713
7.47908;0.4;0.00894191;-0.000594528
7.63928;0.4;0.0087151;-0.000555122
7.80291;0.4;0.00849857;-0.000518683
7.97004;0.4;0.0082917;-0.000484995
8.14076;0.4;0.00809391;-0.000453851
8.31513;0.4;0.00790464;-0.00042505
8.49323;0.4;0.00772338;-0.000398397
8.67515;0.4;0.00754967;-0.00037371
8.86097;0.4;0.00738306;-0.000350824
9.05077;0.4;0.00722316;-0.000329598
9.24463;0.4;0.00706958;-0.000309904
9.44264;0.4;0.00692194;-0.000291627
9.6449;0.4;0.00677991;-0.000274656
9.85149;0.4;0.00664315;-0.000258883
10.0625;0.4;0.00651137;-0.000244206
10.278;0.4;0.0063843;-0.000230527
10.4982;0.4;0.00626169;-0.000217766
10.723;0.4;0.00614331;-0.000205852
10.9527;0.4;0.00602893;-0.000194721
11.1873;0.4;0.00591834;-0.000184316
11.427;0.4;0.00581135;-0.00017458
11.6717;0.4;0.00570779;-0.000165458
11.9217;0.4;0.00560747;-0.000156898
12.1771;0.4;0.00551026;-0.000148855
12.4379;0.4;0.00541602;-0.000141294
12.7043;0.4;0.00532461;-0.00013418
12.9764;0.4;0.0052359;-0.000127485
13.2544;0.4;0.00514978;-0.000121177
13.5383;0.4;0.00506613;-0.000115226
13.8283;0.4;0.00498487;-0.000109606
14.1245;0.4;0.00490588;-0.000104293
14.427;0.4;0.00482909;-9.92695e-05
14.736;0.4;0.00475442;-9.45178e-05
15.0517;0.4;0.00468178;-9.00206e-05
15.3741;0.4;0.00461109;-8.57602e-05
15.7034;0.4;0.00454229;-8.17204e-05
16.0397;0.4;0.00447532;-7.78873e-05
16.3833;0.4;0.00441011;-7.42496e-05
16.7342;0.4;0.0043466;-7.07969e-05
17.0926;0.4;0.00428473;-6.75183e-05
17.4587;0.4;0.00422446;-6.44028e-05
17.8327;0.4;0.00416572;-6.14402e-05
18.2147;0.4;0.00410849;-5.86222e-05
18.6048;0.4;0.0040527;-5.59416e-05
19.0033;0.4;0.00399831;-5.33913e-05
19.4104;0.4;0.00394528;-5.09639e-05
19.8261;0.4;0.00389358;-4.86523e-05
20.2508;0.4;0.00384316;-4.645e-05
20.6845;0.4;0.00379398;-4.43519e-05
21.1276;0.4;0.00374602;-4.23529e-05
21.5801;0.4;0.00369923;-4.04479e-05
22.0424;0.4;0.00365359;-3.86317e-05
22.5145;0.4;0.00360906;-3.68997e-05
22.9968;0.4;0.00356561;-3.52479e-05
23.4893;0.4;0.00352321;-3.36726e-05
23.9925;0.4;0.00348184;-3.21701e-05
24.5064;0.4;0.00344147;-3.07366e-05
25.0313;0.4;0.00340206;-2.93687e-05
25.5674;0.4;0.0033636;-2.80636e-05
26.1151;0.4;0.00332607;-2.68183e-05
26.6745;0.4;0.00328942;-2.563e-05
27.2458;0.4;0.00325365;-2.44959e-05
27.8294;0.4;0.00321873;-2.34137e-05
28.4255;0.4;0.00318463;-2.23811e-05
29.0343;0.4;0.00315133;-2.13958e-05
29.6562;0.4;0.00311882;-2.04557e-05
30.2915;0.4;0.00308707;-1.95587e-05
30.9403;0.4;0.00305606;-1.8703e-05
31.603;0.4;0.00302577;-1.78869e-05
32.2799;0.4;0.00299617;-1.71084e-05
32.9713;0.4;0.00296726;-1.6366e-05
33.6776;0.4;0.00293901;-1.56581e-05
34.3989;0.4;0.00291139;-1.49832e-05
35.1357;0.4;0.0028844;-1.43397e-05
35.8883;0.4;0.00285801;-1.37263e-05
36.657;0.4;0.00283221;-1.31417e-05
37.4422;0.4;0.00280697;-1.25845e-05
38.2442;0.4;0.00278228;-1.20535e-05
39.0634;0.4;0.00275813;-1.15475e-05
39.9001;0.4;0.00273449;-1.10653e-05
40.7547;0.4;0.00271135;-1.06058e-05
41.6277;0.4;0.00268869;-1.01678e-05
42.5193;0.4;0.0026665;-9.75045e-06
43.43;0.4;0.00264476;-9.35262e-06
44.3603;0.4;0.00262346;-8.97336e-06
45.3105;0.4;0.00260259;-8.61174e-06
46.281;0.4;0.00258212;-8.26685e-06
47.2723;0.4;0.00256205;-7.93783e-06
48.2848;0.4;0.00254236;-7.62385e-06
49.3191;0.4;0.00252304;-7.32412e-06
50.3755;0.4;0.00250408;-7.03788e-06
51.4545;0.4;0.00248547;-6.7644e-06
52.5566;0.4;0.0024672;-6.50299e-06
53.6823;0.4;0.00244925;-6.253e-06
54.8322;0.4;0.00243163;-6.01379e-06
56.0067;0.4;0.00241431;-5.78479e-06
57.2063;0.4;0.0023973;-5.56542e-06
58.4316;0.4;0.00238058;-5.35517e-06
59.6832;0.4;0.00236414;-5.15353e-06
60.9616;0.4;0.00234798;-4.96004e-06
62.2673;0.4;0.0023321;-4.77426e-06
63.6011;0.4;0.00231648;-4.59578e-06
64.9634;0.4;0.00230113;-4.42422e-06
66.3548;0.4;0.00228603;-4.25922e-06
67.7761;0.4;0.00227118;-4.10044e-06
69.2279;0.4;0.00225658;-3.94757e-06
70.7107;0.4;0.00224222;-3.80033e-06
72.2253;0.4;0.0022281;-3.65845e-06
73.7723;0.4;0.00221422;-3.52167e-06
75.3524;0.4;0.00220057;-3.38978e-06
76.9665;0.4;0.00218715;-3.26255e-06
78.615;0.4;0.00217396;-3.1398e-06
80.2989;0.4;0.002161;-3.02133e-06
82.0189;0.4;0.00214826;-2.90697e-06
83.7757;0.4;0.00213573;-2.79658e-06
85.5701;0.4;0.00212343;-2.69e-06
87.403;0.4;0.00211134;-2.58709e-06
89.2751;0.4;0.00209947;-2.48774e-06
91.1873;0.4;0.00208781;-2.39182e-06
93.1405;0.4;0.00207636;-2.29923e-06
95.1355;0.4;0.00206511;-2.20985e-06
97.1733;0.4;0.00205408;-2.1236e-06
99.2547;0.4;0.00204325;-2.04038e-06
101.381;0.4;0.00203262;-1.9601e-06
103.552;0.4;0.00202219;-1.88267e-06
105.77;0.4;0.00201196;-1.80803e-06
108.036;0.4;0.00200193;-1.73609e-06
110.35;0.4;0.00199208;-1.66678e-06
112.713;0.4;0.00198243;-1.60003e-06
115.128;0.4;0.00197297;-1.53578e-06
117.594;0.4;0.0019637;-1.47394e-06
120.112;0.4;0.00195461;-1.41447e-06
122.685;0.4;0.00194569;-1.35728e-06
125.313;0.4;0.00193696;-1.30233e-06
127.997;0.4;0.0019284;-1.24954e-06
130.739;0.4;0.00192001;-1.19885e-06
133.539;0.4;0.00191179;-1.15021e-06
136.399;0.4;0.00190373;-1.10354e-06
139.321;0.4;0.00189584;-1.05879e-06
142.305;0.4;0.0018881;-1.0159e-06
145.353;0.4;0.00188052;-9.74812e-07
148.467;0.4;0.00187309;-9.35459e-07
151.647;0.4;0.0018658;-8.97783e-07
154.895;0.4;0.00185866;-8.61726e-07
158.213;0.4;0.00185166;-8.27228e-07
161.602;0.4;0.00184479;-7.94232e-07
165.063;0.4;0.00183805;-7.62681e-07
168.599;0.4;0.00183145;-7.32518e-07
172.21;0.4;0.00182497;-7.03686e-07
175.899;0.4;0.00181861;-6.76131e-07
179.666;0.4;0.00181236;-6.49798e-07
183.515;0.4;0.00180623;-6.24636e-07
187.445;0.4;0.00180021;-6.00591e-07
191.46;0.4;0.0017943;-5.77614e-07
195.561;0.4;0.00178849;-5.55655e-07
199.75;0.4;0.00178279;-5.34668e-07
204.029;0.4;0.00177718;-5.14606e-07
208.399;0.4;0.00177166;-4.95424e-07
212.863;0.4;0.00176624;-4.7708e-07
217.422;0.4;0.0017609;-4.59533e-07
222.079;0.4;0.00175565;-4.42742e-07
226.836;0.4;0.00175048;-4.26671e-07
231.694;0.4;0.00174539;-4.11284e-07
236.657;0.4;0.00174038;-3.96545e-07
241.726;0.4;0.00173545;-3.82423e-07
246.904;0.4;0.00173058;-3.68886e-07
252.193;0.4;0.00172579;-3.55905e-07
257.594;0.4;0.00172107;-3.43453e-07
263.112;0.4;0.00171642;-3.31503e-07
268.748;0.4;0.00171183;-3.2003e-07
274.504;0.4;0.0017073;-3.09011e-07
280.384;0.4;0.00170284;-2.98425e-07
286.389;0.4;0.00169844;-2.88251e-07
292.524;0.4;0.00169409;-2.78469e-07
298.789;0.4;0.0016898;-2.69061e-07
305.189;0.4;0.00168557;-2.6001e-07
311.726;0.4;0.00168139;-2.513e-07
318.403;0.4;0.00167727;-2.42915e-07
325.223;0.4;0.0016732;-2.34842e-07
332.189;0.4;0.00166918;-2.27066e-07
339.305;0.4;0.00166521;-2.19576e-07
346.572;0.4;0.00166128;-2.12359e-07
353.996;0.4;0.00165741;-2.05404e-07
361.578;0.4;0.00165358;-1.987e-07
369.323;0.4;0.00164979;-1.92237e-07
377.234;0.4;0.00164605;-1.86006e-07
385.314;0.4;0.00164236;-1.79997e-07
393.567;0.4;0.0016387;-1.74201e-07
401.997;0.4;0.00163509;-1.6861e-07
410.608;0.4;0.00163152;-1.63217e-07
419.403;0.4;0.00162799;-1.58014e-07
428.386;0.4;0.0016245;-1.52993e-07
437.562;0.4;0.00162104;-1.48148e-07
446.934;0.4;0.00161763;-1.43472e-07
456.507;0.4;0.00161425;-1.38959e-07
466.285;0.4;0.00161091;-1.34602e-07
476.273;0.4;0.0016076;-1.30397e-07
486.474;0.4;0.00160432;-1.26337e-07
496.894;0.4;0.00160109;-1.22417e-07
507.538;0.4;0.00159788;-1.18632e-07
518.409;0.4;0.0015947;-1.14978e-07
529.513;0.4;0.00159156;-1.11449e-07
540.855;0.4;0.00158845;-1.08041e-07
552.439;0.4;0.00158537;-1.04749e-07
564.272;0.4;0.00158232;-1.01571e-07
576.359;0.4;0.0015793;-9.85002e-08
588.704;0.4;0.0015763;-9.55347e-08
601.314;0.4;0.00157334;-9.26703e-08
614.194;0.4;0.0015704;-8.99035e-08
627.349;0.4;0.00156749;-8.7231e-08
640.787;0.4;0.0015646;-8.46496e-08
654.512;0.4;0.00156174;-8.21563e-08
668.531;0.4;0.0015589;-7.97482e-08
682.851;0.4;0.00155609;-7.74227e-08
697.477;0.4;0.0015533;-7.5177e-08
712.417;0.4;0.00155053;-7.3009e-08
727.676;0.4;0.00154779;-7.09164e-08
743.263;0.4;0.00154506;-6.88973e-08
759.183;0.4;0.00154236;-6.69502e-08
775.444;0.4;0.00153968;-6.50738e-08
792.054;0.4;0.00153701;-6.32671e-08
809.019;0.4;0.00153437;-6.15295e-08
826.348;0.4;0.00153174;-5.98606e-08
844.048;0.4;0.00152912;-5.82593e-08
862.127;0.4;0.00152653;-5.67232e-08
880.593;0.4;0.00152394;-5.52465e-08
899.455;0.4;0.00152137;-5.38169e-08
918.721;0.4;0.00151881;-5.24131e-08
938.399;0.4;0.00151627;-5.1003e-08
958.499;0.4;0.00151374;-4.95462e-08
979.03;0.4;0.00151124;-4.80034e-08
1000;0.4;0.00150876;-4.63503e-08
0.001;0.6;0.43921;-0.302956
0.00103466;0.6;0.439198;-0.302945
0.00107051;0.6;0.439185;-0.302934
0.00110761;0.6;0.439172;-0.302922
0.001146;0.6;0.439159;-0.30291
0.00118571;0.6;0.439145;-0.302897
0.0012268;0.6;0.439131;-0.302884
0.00126932;0.6;0.439116;-0.302871
0.00131331;0.6;0.4391;-0.302857
0.00135882;0.6;0.439084;-0.302842
0.00140591;0.6;0.439068;-0.302827
0.00145464;0.6;0.439051;-0.302812
0.00150505;0.6;0.439033;-0.302796
0.00155721;0.6;0.439015;-0.302779
0.00161117;0.6;0.438996;-0.302762
0.00166701;0.6;0.438977;-0.302744
0.00172478;0.6;0.438957;-0.302726
0.00178456;0.6;0.438936;-0.302707
0.0018464;0.6;0.438914;-0.302688
0.00191039;0.6;0.438892;-0.302667
0.00197659;0.6;0.438869;-0.302646
0.00204509;0.6;0.438845;-0.302625
0.00211597;0.6;0.43882;-0.302602
0.0021893;0.6;0.438794;-0.302579
0.00226517;0.6;0.438768;-0.302555
0.00234367;0.6;0.43874;-0.30253
0.00242489;0.6;0.438712;-0.302504
0.00250893;0.6;0.438683;-0.302478
0.00259588;0.6;0.438652;-0.30245
0.00268584;0.6;0.438621;-0.302422
